watch_id,user_id,content_id,watch_time_minutes,watch_date,device
W5074,1881,s3394,28,2025-10-22,Tablet
W5075,1466,s2635,114,2025-12-16,Tablet
W5076,800,s8082,73,2025-06-24,Tablet
W5077,1426,s958,56,2025-06-05,Laptop
W5078,141,s1536,54,2025-10-22,Tablet
W5079,1818,s3659,96,2025-07-22,Tablet
W5080,683,s2520,163,2025-08-03,Tablet
W5081,1942,s5909,21,2025-10-27,Tablet
W5082,1103,s3966,110,2025-10-12,TV
W5083,1244,s5133,86,2025-08-23,Laptop
W5084,776,s3161,146,2025-06-05,Laptop
W5085,1317,s1850,36,2025-12-04,TV
W5086,1360,s120,123,2025-11-28,Mobile
W5087,627,s7921,113,2026-02-13,Laptop
W5088,1645,s3718,126,2025-03-22,Laptop
W5089,789,s2539,31,2025-03-29,TV
W5090,1564,s7035,74,2025-09-27,TV
W5091,1680,s327,22,2026-03-05,Tablet
W5092,1085,s6688,51,2025-10-03,TV
W5093,484,s7029,54,2025-03-24,Mobile
W5094,728,s6956,79,2026-03-02,Mobile
W5095,1725,s3059,109,2026-01-05,TV
W5096,1607,s1933,176,2025-09-16,Mobile
W5097,1049,s3485,155,2025-09-06,TV
W5098,486,s8655,33,2025-11-01,TV
W5099,1618,s7141,155,2026-02-21,TV
W5100,1548,s5214,24,2025-03-18,Laptop
W5101,1069,s4288,169,2025-11-17,Tablet
W5102,989,s2863,176,2026-02-03,Tablet
W5103,506,s8574,163,2025-09-24,Tablet
W5104,1099,s7452,150,2025-08-04,Laptop
W5105,164,s7646,78,2026-01-13,Laptop
W5106,1878,s3953,80,2025-03-19,Laptop
W5107,1106,s8357,160,2025-11-27,TV
W5108,1869,s4568,61,2025-05-02,Mobile
W5109,1640,s7421,104,2026-02-06,Tablet
W5110,66,s7586,38,2025-05-02,Tablet
W5111,1936,s1965,37,2025-11-12,Mobile
W5112,1723,s807,67,2026-01-16,Tablet
W5113,798,s5639,87,2025-10-30,Tablet
W5114,1004,s1773,140,2025-08-14,Mobile
W5115,696,s2223,160,2025-12-24,Mobile
W5116,1777,s8634,62,2025-05-21,Laptop
W5117,1926,s2981,14,2025-08-12,TV
W5118,739,s2633,155,2025-04-11,Tablet
W5119,1084,s5550,22,2025-12-03,Tablet
W5120,191,s654,59,2026-01-15,Tablet
W5121,1450,s5895,175,2025-10-07,Mobile
W5122,247,s3501,130,2026-02-12,Tablet
W5123,1123,s6499,10,2025-09-07,Laptop
W5124,1591,s2385,145,2025-06-05,TV
W5125,1765,s4848,108,2025-09-09,Laptop
W5126,1805,s3428,155,2025-10-15,TV
W5127,1218,s7814,167,2025-07-07,Laptop
W5128,260,s6500,89,2026-01-29,Mobile
W5129,1334,s2951,62,2025-08-31,TV
W5130,447,s2760,146,2025-09-03,TV
W5131,1266,s3911,64,2025-11-13,Laptop
W5132,1544,s2789,88,2025-03-25,TV
W5133,206,s1634,111,2026-01-21,Tablet
W5134,1836,s1017,78,2025-08-21,TV
W5135,1044,s6027,30,2025-03-09,Mobile
W5136,1829,s4722,123,2025-06-14,Tablet
W5137,393,s2995,150,2026-03-04,Laptop
W5138,1700,s7093,125,2025-09-07,Tablet
W5139,911,s5936,99,2025-06-17,Tablet
W5140,1563,s2041,97,2025-06-03,Laptop
W5141,1648,s4425,113,2026-02-15,TV
W5142,1323,s6695,149,2026-02-16,Tablet
W5143,589,s5848,123,2025-10-29,Laptop
W5144,704,s3980,85,2025-07-01,Laptop
W5145,764,s4261,134,2025-12-14,Laptop
W5146,171,s2671,43,2025-12-03,Tablet
W5147,677,s3373,73,2025-05-01,Mobile
W5148,1864,s1746,89,2025-09-10,TV
W5149,1671,s2788,44,2025-09-07,Tablet
W5150,1094,s2592,49,2026-02-01,Mobile
W5151,177,s3520,44,2025-10-10,Laptop
W5152,613,s379,160,2025-09-15,Laptop
W5153,1106,s2836,172,2025-12-19,Laptop
W5154,319,s8786,65,2025-06-15,Tablet
W5155,656,s1000,106,2025-04-23,Mobile
W5156,798,s3485,47,2025-08-03,Mobile
W5157,1786,s5969,129,2025-05-10,TV
W5158,1003,s880,45,2025-03-20,TV
W5159,111,s5576,151,2025-06-01,Tablet
W5160,718,s6280,49,2025-06-26,Laptop
W5161,1159,s5525,92,2025-11-22,Mobile
W5162,1977,s5555,52,2025-08-12,TV
W5163,1001,s2240,72,2025-11-08,Tablet
W5164,651,s2758,127,2026-01-15,Laptop
W5165,879,s4217,73,2025-09-17,Mobile
W5166,112,s7158,22,2025-10-19,Mobile
W5167,162,s3489,60,2025-08-27,Tablet
W5168,406,s6427,167,2025-04-08,Laptop
W5169,1528,s3736,77,2026-01-17,Laptop
W5170,86,s8146,38,2026-01-21,Mobile
W5171,1655,s74,81,2025-11-17,TV
W5172,736,s607,107,2025-07-11,Tablet
W5173,1970,s547,164,2025-12-03,Mobile
W5174,562,s8681,178,2026-01-15,TV
W5175,615,s3021,111,2025-04-26,Tablet
W5176,705,s3224,125,2025-11-30,TV
W5177,645,s8379,51,2026-02-09,TV
W5178,732,s4486,161,2025-10-19,Mobile
W5179,1920,s922,68,2025-11-24,TV
W5180,1130,s839,164,2025-11-03,Mobile
W5181,832,s7617,25,2026-01-30,Mobile
W5182,527,s5662,91,2025-06-30,Mobile
W5183,1935,s6760,50,2025-11-26,Mobile
W5184,1026,s5488,124,2025-12-18,TV
W5185,831,s3159,158,2025-10-01,Laptop
W5186,1346,s2517,144,2025-12-01,TV
W5187,932,s4906,85,2025-04-27,Mobile
W5188,1108,s8548,116,2025-04-27,Tablet
W5189,1127,s1501,88,2025-07-01,TV
W5190,544,s1864,37,2025-08-23,Mobile
W5191,950,s3515,42,2025-11-06,Tablet
W5192,1268,s2879,38,2025-05-18,TV
W5193,384,s6569,69,2026-01-01,Tablet
W5194,173,s6208,144,2026-02-06,TV
W5195,768,s7014,34,2025-09-14,Tablet
W5196,614,s3801,32,2025-07-11,TV
W5197,711,s8044,178,2026-02-28,Tablet
W5198,1289,s7719,122,2025-07-02,Laptop
W5199,35,s6936,90,2025-08-21,Tablet
W5200,1019,s385,75,2025-12-23,TV
W5201,1588,s4177,94,2026-02-16,Laptop
W5202,454,s6868,102,2025-08-03,Laptop
W5203,61,s2558,35,2026-01-16,Tablet
W5204,1418,s7683,19,2025-10-30,Mobile
W5205,1810,s7916,102,2025-03-17,Mobile
W5206,1208,s5859,25,2025-07-17,Tablet
W5207,738,s7095,16,2025-05-11,TV
W5208,457,s154,71,2025-09-17,TV
W5209,1109,s3870,163,2026-01-09,TV
W5210,429,s817,113,2025-08-14,Mobile
W5211,779,s3595,158,2025-07-30,TV
W5212,1643,s2964,86,2025-09-26,Laptop
W5213,874,s8659,19,2025-07-26,Laptop
W5214,510,s5475,149,2025-05-09,Tablet
W5215,740,s2215,21,2025-10-15,Tablet
W5216,604,s4891,97,2025-03-26,TV
W5217,303,s6068,176,2025-06-06,Mobile
W5218,575,s8801,82,2025-08-30,Tablet
W5219,1187,s5416,125,2025-11-27,Tablet
W5220,456,s7467,155,2025-07-18,Tablet
W5221,1657,s6968,144,2025-04-30,Laptop
W5222,88,s968,25,2025-09-26,Laptop
W5223,868,s81,26,2025-11-04,Mobile
W5224,915,s2720,114,2025-07-19,Laptop
W5225,1822,s2850,70,2025-05-26,Laptop
W5226,1701,s3170,78,2026-01-29,Mobile
W5227,1555,s245,156,2025-07-28,Laptop
W5228,882,s4244,80,2025-09-24,Mobile
W5229,906,s7428,40,2025-12-06,Tablet
W5230,805,s4421,112,2026-01-28,Laptop
W5231,1434,s216,118,2025-11-27,Mobile
W5232,1055,s267,72,2025-03-23,TV
W5233,256,s1447,140,2025-10-30,Laptop
W5234,1554,s3996,55,2025-09-05,Tablet
W5235,213,s3091,138,2026-02-16,Laptop
W5236,876,s8101,37,2025-08-04,TV
W5237,1444,s1857,138,2025-11-21,Laptop
W5238,973,s1862,21,2025-08-07,Tablet
W5239,2,s1190,64,2025-03-11,Tablet
W5240,1633,s2465,162,2025-09-23,TV
W5241,1189,s6000,29,2026-02-04,Tablet
W5242,1413,s7645,65,2025-11-13,Tablet
W5243,938,s1982,98,2025-04-25,Tablet
W5244,1202,s1821,109,2025-12-21,Laptop
W5245,779,s6479,21,2025-11-19,TV
W5246,1146,s4768,177,2025-04-24,Mobile
W5247,1321,s168,151,2025-09-04,Laptop
W5248,646,s3730,137,2026-02-02,Tablet
W5249,1856,s3353,142,2025-03-27,TV
W5250,984,s7251,178,2025-06-29,Laptop
W5251,2000,s3867,60,2025-06-22,TV
W5252,1505,s3581,83,2025-11-17,Mobile
W5253,535,s1455,107,2025-11-28,Tablet
W5254,758,s4237,145,2025-10-01,Mobile
W5255,1867,s5861,68,2025-10-01,Tablet
W5256,1447,s48,24,2025-10-07,Mobile
W5257,1918,s8235,111,2025-07-05,TV
W5258,1193,s7344,64,2026-01-08,Tablet
W5259,540,s4762,32,2025-03-18,TV
W5260,1644,s8367,71,2026-01-28,TV
W5261,1078,s735,144,2025-10-13,Laptop
W5262,1335,s1565,147,2026-01-14,Mobile
W5263,548,s3203,169,2025-05-06,TV
W5264,501,s3193,56,2025-05-26,Mobile
W5265,1584,s4181,100,2026-03-09,TV
W5266,1483,s5263,109,2025-10-04,Tablet
W5267,1158,s5127,179,2026-02-28,TV
W5268,17,s7340,102,2025-08-07,Laptop
W5269,1139,s6803,74,2026-02-12,Laptop
W5270,1921,s283,93,2025-09-19,Tablet
W5271,412,s5663,52,2026-01-27,Laptop
W5272,1143,s6941,71,2025-11-17,Laptop
W5273,162,s122,122,2025-08-30,Tablet
W5274,1359,s3772,78,2025-10-21,Laptop
W5275,1844,s2405,79,2026-02-02,Laptop
W5276,693,s7980,149,2025-10-04,Tablet
W5277,1959,s6590,75,2026-02-13,Laptop
W5278,1101,s5200,35,2025-12-24,TV
W5279,1467,s3591,46,2026-03-01,Mobile
W5280,1698,s6217,26,2025-03-26,Tablet
W5281,1501,s607,142,2025-06-22,TV
W5282,781,s559,77,2025-05-24,Mobile
W5283,905,s5661,31,2025-09-18,Mobile
W5284,421,s4697,46,2025-06-15,Tablet
W5285,663,s749,86,2025-06-11,Mobile
W5286,677,s964,51,2025-12-04,Laptop
W5287,224,s6301,24,2025-10-08,TV
W5288,764,s5762,87,2025-06-29,Tablet
W5289,1594,s236,89,2025-04-25,Laptop
W5290,865,s6687,92,2025-10-06,Mobile
W5291,1933,s1185,31,2025-10-08,Laptop
W5292,25,s7347,50,2026-03-01,Mobile
W5293,933,s8383,63,2025-05-18,Mobile
W5294,1742,s6605,12,2025-07-09,Tablet
W5295,1429,s5903,169,2026-03-04,Tablet
W5296,1735,s6963,168,2025-08-26,Laptop
W5297,429,s3635,172,2025-07-24,Laptop
W5298,1728,s2536,102,2025-12-06,Mobile
W5299,1119,s2742,114,2025-03-11,Laptop
W5300,871,s5172,134,2026-02-15,TV
W5301,485,s8716,179,2025-06-29,Mobile
W5302,1605,s2782,160,2025-12-09,Mobile
W5303,210,s4457,28,2026-01-13,Tablet
W5304,1223,s4751,45,2025-03-21,Tablet
W5305,1653,s1616,105,2025-08-06,Laptop
W5306,784,s6816,45,2026-01-22,Mobile
W5307,1106,s2464,132,2025-12-13,TV
W5308,125,s6208,174,2025-11-16,Mobile
W5309,1306,s8065,120,2026-02-17,Laptop
W5310,41,s7576,22,2025-04-14,Tablet
W5311,352,s2370,29,2025-04-25,Tablet
W5312,757,s5834,54,2025-09-29,TV
W5313,225,s6907,125,2025-11-02,Mobile
W5314,1371,s4818,95,2025-08-09,Tablet
W5315,287,s242,161,2026-02-12,Laptop
W5316,94,s6563,45,2026-01-23,Tablet
W5317,1259,s6857,121,2025-03-13,TV
W5318,1272,s878,97,2025-10-06,Laptop
W5319,881,s3754,138,2025-08-06,Tablet
W5320,1437,s3813,74,2025-07-29,Tablet
W5321,833,s2789,159,2025-07-09,Tablet
W5322,549,s6159,141,2025-05-20,TV
W5323,84,s1877,110,2026-02-18,TV
W5324,1280,s4419,114,2025-04-02,Laptop
W5325,1141,s253,42,2026-01-05,Mobile
W5326,1288,s2788,26,2025-06-22,Mobile
W5327,1139,s4662,77,2025-08-05,Tablet
W5328,1424,s5500,125,2025-04-24,Laptop
W5329,1106,s2155,147,2025-06-02,Mobile
W5330,1839,s7970,159,2025-04-07,Mobile
W5331,1146,s6283,138,2025-07-16,Mobile
W5332,1723,s3484,120,2026-03-03,Laptop
W5333,373,s3719,126,2025-04-27,Tablet
W5334,1588,s8096,125,2025-09-27,Mobile
W5335,1300,s2936,109,2025-05-17,Mobile
W5336,4,s2736,76,2025-06-19,Laptop
W5337,1910,s6626,122,2025-09-11,TV
W5338,633,s3012,78,2025-03-11,TV
W5339,1332,s3851,17,2025-07-06,Tablet
W5340,1028,s377,25,2025-04-06,Mobile
W5341,627,s4519,29,2025-08-06,Mobile
W5342,675,s1916,135,2026-01-11,Mobile
W5343,1387,s2321,98,2025-09-10,Laptop
W5344,1487,s3588,170,2025-08-01,Mobile
W5345,314,s2316,160,2025-07-29,TV
W5346,1238,s8547,46,2026-02-26,Laptop
W5347,1506,s1265,157,2025-06-24,Tablet
W5348,207,s4251,128,2025-04-19,Laptop
W5349,1641,s6940,110,2026-03-04,TV
W5350,739,s8747,91,2025-08-19,Tablet
W5351,1245,s8718,76,2025-03-18,Laptop
W5352,204,s5774,131,2025-07-05,Laptop
W5353,1083,s797,141,2026-02-16,Tablet
W5354,133,s6014,88,2025-10-24,Tablet
W5355,916,s1794,59,2025-06-09,Mobile
W5356,1305,s8118,106,2025-03-11,Mobile
W5357,432,s4837,27,2026-03-02,TV
W5358,1409,s1993,56,2026-01-18,TV
W5359,1608,s6015,83,2025-04-06,Mobile
W5360,1506,s792,69,2025-06-02,Mobile
W5361,1294,s1099,69,2026-02-14,Tablet
W5362,1776,s559,88,2025-08-03,TV
W5363,1309,s7175,161,2025-09-03,Laptop
W5364,508,s6585,115,2025-11-23,Mobile
W5365,1050,s6473,23,2025-07-20,Mobile
W5366,1557,s7604,43,2025-09-27,Tablet
W5367,689,s6745,122,2025-04-17,Tablet
W5368,1471,s6350,146,2025-06-03,Tablet
W5369,1967,s1489,90,2025-03-30,Mobile
W5370,1798,s5761,68,2025-04-27,Laptop
W5371,398,s6201,83,2026-01-23,Laptop
W5372,973,s4829,180,2025-03-18,Laptop
W5373,507,s3642,80,2026-01-04,TV
W5374,1591,s7505,93,2026-01-19,Laptop
W5375,709,s3332,86,2025-08-19,Mobile
W5376,1217,s6594,69,2025-05-31,TV
W5377,942,s7019,180,2026-02-05,Laptop
W5378,1418,s1960,84,2026-01-24,Tablet
W5379,117,s1015,85,2025-03-23,TV
W5380,1187,s1192,124,2025-07-03,Mobile
W5381,851,s7196,22,2026-01-05,Tablet
W5382,256,s7761,171,2025-05-13,TV
W5383,787,s6455,10,2025-08-18,TV
W5384,581,s1893,18,2025-11-30,TV
W5385,1254,s1880,12,2025-07-21,Mobile
W5386,1390,s8162,20,2025-11-05,Tablet
W5387,1791,s2270,136,2026-02-01,Mobile
W5388,496,s3169,85,2025-11-25,Laptop
W5389,595,s4371,131,2025-03-11,Laptop
W5390,1144,s8540,97,2025-06-09,Laptop
W5391,1855,s675,33,2026-01-25,TV
W5392,1483,s7344,71,2026-01-31,Laptop
W5393,1795,s285,62,2025-09-16,Tablet
W5394,885,s6534,35,2025-08-26,TV
W5395,1198,s3030,59,2025-06-14,Mobile
W5396,819,s2594,163,2026-02-12,Tablet
W5397,1841,s4766,168,2025-12-08,Laptop
W5398,502,s7978,157,2025-11-12,Mobile
W5399,1902,s2206,157,2025-04-07,TV
W5400,567,s2642,98,2026-02-14,TV
W5401,1381,s2489,173,2025-04-21,TV
W5402,167,s6365,26,2025-06-29,Laptop
W5403,1776,s1502,96,2025-10-25,Mobile
W5404,728,s1732,35,2025-12-05,Laptop
W5405,1784,s465,109,2026-02-12,TV
W5406,1803,s6443,165,2026-02-05,TV
W5407,344,s4059,98,2025-06-28,TV
W5408,1085,s4459,54,2026-02-17,Laptop
W5409,95,s232,49,2025-07-06,Tablet
W5410,1047,s5441,168,2025-05-16,Tablet
W5411,1723,s1852,85,2025-03-31,TV
W5412,396,s4645,162,2025-07-26,Tablet
W5413,1361,s5149,109,2025-12-16,Tablet
W5414,1533,s4205,69,2026-01-01,TV
W5415,1886,s8449,93,2025-03-29,TV
W5416,710,s4494,118,2025-03-21,Laptop
W5417,36,s8188,68,2026-02-01,Mobile
W5418,406,s6801,144,2026-03-03,Mobile
W5419,981,s6191,37,2025-10-19,Laptop
W5420,568,s3575,124,2025-11-14,Laptop
W5421,53,s7910,66,2025-11-21,Tablet
W5422,526,s4619,93,2025-06-21,Tablet
W5423,463,s6275,36,2026-01-05,Tablet
W5424,1009,s5890,20,2025-07-15,Laptop
W5425,702,s7779,159,2026-03-01,TV
W5426,1794,s7114,49,2025-06-19,TV
W5427,1215,s7118,102,2026-03-04,TV
W5428,1834,s2944,132,2025-08-21,Laptop
W5429,1941,s6139,41,2026-02-15,TV
W5430,1641,s6101,74,2026-03-07,TV
W5431,779,s7977,94,2025-10-29,Laptop
W5432,864,s708,55,2026-02-15,Tablet
W5433,1068,s4801,81,2025-07-04,Mobile
W5434,1861,s1654,164,2026-01-06,Mobile
W5435,49,s1195,111,2025-07-20,Tablet
W5436,1956,s8728,178,2025-05-08,Tablet
W5437,1750,s5839,90,2025-12-08,TV
W5438,866,s3366,174,2026-02-28,TV
W5439,379,s4486,108,2025-07-01,Mobile
W5440,543,s456,49,2025-07-30,TV
W5441,49,s6858,68,2025-11-08,Laptop
W5442,981,s402,115,2025-11-09,Laptop
W5443,1727,s601,169,2025-08-28,Mobile
W5444,186,s8471,13,2025-10-12,Laptop
W5445,1967,s8087,92,2025-10-02,Mobile
W5446,518,s492,98,2025-09-02,Mobile
W5447,1813,s4723,72,2025-10-24,Tablet
W5448,717,s7746,113,2025-09-02,TV
W5449,1773,s3524,161,2025-10-03,Laptop
W5450,1561,s6322,30,2025-10-14,Laptop
W5451,1013,s5994,128,2025-05-04,Mobile
W5452,847,s1915,92,2025-06-28,Tablet
W5453,1475,s3391,59,2025-12-19,Mobile
W5454,1992,s2037,136,2025-09-26,Laptop
W5455,1392,s1227,86,2025-04-07,TV
W5456,303,s2271,98,2026-01-25,Tablet
W5457,152,s4411,157,2025-03-29,Laptop
W5458,928,s8132,111,2025-10-19,TV
W5459,798,s6313,55,2025-06-18,Tablet
W5460,165,s4276,148,2025-07-26,Tablet
W5461,206,s7524,139,2026-01-13,Laptop
W5462,714,s4316,87,2026-03-02,Mobile
W5463,1543,s5435,175,2026-02-05,Tablet
W5464,71,s7687,52,2025-10-26,Mobile
W5465,412,s7836,115,2025-06-24,TV
W5466,1640,s2673,132,2025-10-23,Laptop
W5467,839,s1769,146,2025-12-10,Laptop
W5468,320,s6679,121,2025-06-08,Laptop
W5469,1063,s1660,29,2025-04-26,Mobile
W5470,10,s2379,82,2025-10-18,Mobile
W5471,1378,s5173,178,2025-08-10,Mobile
W5472,1708,s2857,104,2026-02-28,TV
W5473,333,s5103,120,2025-04-23,Mobile
W5474,1814,s7695,110,2025-09-01,Mobile
W5475,834,s1615,102,2025-07-22,Mobile
W5476,544,s7117,99,2025-12-16,TV
W5477,1989,s132,118,2025-04-18,Tablet
W5478,1623,s5716,124,2025-03-15,TV
W5479,154,s874,121,2025-05-15,Tablet
W5480,572,s2961,154,2025-06-03,TV
W5481,1135,s7181,101,2026-02-23,Laptop
W5482,1446,s8150,133,2025-12-16,Laptop
W5483,1807,s4459,15,2025-12-30,Laptop
W5484,1680,s3990,106,2025-04-08,Tablet
W5485,1439,s5738,149,2026-01-03,Tablet
W5486,159,s7035,174,2025-06-11,Tablet
W5487,1259,s2887,37,2025-08-12,TV
W5488,127,s8526,136,2025-11-08,Mobile
W5489,1014,s338,14,2025-11-17,Tablet
W5490,739,s1202,81,2025-10-22,TV
W5491,685,s4691,170,2025-05-14,Mobile
W5492,612,s4343,179,2025-10-15,Mobile
W5493,1218,s3212,13,2025-12-22,Mobile
W5494,1033,s7337,167,2025-03-25,Mobile
W5495,1029,s8540,21,2026-01-05,Laptop
W5496,1027,s2469,160,2025-12-11,Laptop
W5497,1378,s166,42,2026-01-19,Mobile
W5498,941,s7431,108,2025-10-10,Tablet
W5499,618,s1227,21,2025-04-16,Tablet
W5500,1195,s3487,73,2025-04-10,TV
W5501,568,s2186,42,2025-09-18,Mobile
W5502,1474,s3670,16,2025-10-19,Mobile
W5503,35,s3980,27,2025-12-23,TV
W5504,1624,s5597,45,2025-05-31,Tablet
W5505,564,s5033,70,2025-04-17,Laptop
W5506,1558,s8041,87,2025-08-20,Tablet
W5507,255,s983,22,2025-06-07,Tablet
W5508,1303,s4985,154,2025-07-08,Laptop
W5509,1771,s4353,138,2025-07-23,Tablet
W5510,1120,s4149,32,2025-08-15,Mobile
W5511,1965,s5270,151,2025-07-17,TV
W5512,1620,s7708,74,2025-10-26,TV
W5513,1385,s7913,158,2026-01-18,Tablet
W5514,865,s6102,136,2025-04-10,Laptop
W5515,388,s4531,121,2025-10-28,Laptop
W5516,1626,s5628,144,2025-04-04,Laptop
W5517,581,s7895,72,2026-02-13,Mobile
W5518,185,s1632,10,2025-05-28,Laptop
W5519,139,s4862,39,2025-07-28,Laptop
W5520,1975,s7929,173,2025-08-01,Mobile
W5521,665,s8058,98,2025-06-20,Tablet
W5522,1792,s7028,24,2025-07-05,Mobile
W5523,1023,s925,173,2025-06-18,TV
W5524,1851,s961,167,2026-01-19,TV
W5525,1856,s8471,30,2026-01-13,Laptop
W5526,279,s1219,71,2025-08-06,Mobile
W5527,658,s1596,42,2026-01-30,TV
W5528,1885,s3983,84,2025-10-20,Laptop
W5529,544,s4102,101,2025-11-25,Tablet
W5530,1520,s5508,106,2025-04-07,Mobile
W5531,1144,s5169,91,2025-04-09,TV
W5532,167,s8409,80,2025-04-10,Tablet
W5533,568,s5320,93,2026-02-12,Tablet
W5534,1860,s6594,33,2025-03-11,TV
W5535,712,s1933,174,2025-04-30,Tablet
W5536,973,s3276,129,2026-02-24,TV
W5537,359,s4863,153,2025-10-31,Tablet
W5538,688,s5503,120,2025-11-10,Laptop
W5539,1890,s202,36,2025-09-10,TV
W5540,364,s8684,133,2026-02-26,Tablet
W5541,1443,s3472,82,2026-02-03,TV
W5542,1525,s2611,22,2026-01-24,Mobile
W5543,1377,s6960,106,2025-10-12,Mobile
W5544,1565,s2765,42,2026-01-04,Mobile
W5545,679,s6461,151,2025-07-26,Laptop
W5546,1049,s7127,143,2025-07-01,Laptop
W5547,583,s2120,102,2026-01-21,Tablet
W5548,1781,s3116,178,2025-03-29,Mobile
W5549,594,s2364,63,2026-02-04,Laptop
W5550,776,s1947,157,2025-07-07,TV
W5551,382,s7157,25,2026-01-06,Laptop
W5552,47,s2958,143,2025-03-10,Tablet
W5553,1902,s7369,176,2025-09-25,Mobile
W5554,323,s1648,22,2025-11-27,Laptop
W5555,194,s7689,116,2026-01-03,Laptop
W5556,1381,s7309,70,2025-11-25,TV
W5557,1751,s1135,57,2026-01-09,TV
W5558,411,s5570,168,2025-12-15,TV
W5559,1464,s5537,36,2025-12-04,Laptop
W5560,858,s1982,25,2025-07-16,TV
W5561,348,s8481,64,2026-01-17,TV
W5562,1689,s7025,80,2025-04-23,Laptop
W5563,403,s5319,156,2025-08-25,TV
W5564,373,s2146,28,2025-09-16,TV
W5565,742,s2928,154,2025-03-20,Tablet
W5566,1168,s3476,92,2025-12-18,Laptop
W5567,1828,s8327,59,2025-08-02,Laptop
W5568,136,s2888,148,2025-11-24,TV
W5569,1056,s408,107,2025-05-14,Tablet
W5570,1696,s3484,104,2025-09-12,Tablet
W5571,1937,s6963,140,2025-11-13,Tablet
W5572,1169,s5033,60,2026-01-20,Mobile
W5573,1614,s1147,92,2025-05-14,Tablet
W5574,544,s7781,109,2025-05-24,Laptop
W5575,1489,s8249,112,2026-02-14,Mobile
W5576,1210,s7785,162,2026-01-04,Tablet
W5577,1216,s688,129,2025-04-25,TV
W5578,1468,s6904,49,2026-02-24,Laptop
W5579,411,s8354,161,2025-05-13,TV
W5580,909,s4553,39,2025-07-04,Laptop
W5581,1560,s2311,51,2025-03-17,Laptop
W5582,184,s499,162,2025-03-18,Laptop
W5583,892,s5782,60,2025-10-20,Tablet
W5584,1702,s5961,103,2025-12-05,Mobile
W5585,504,s6212,22,2025-12-18,Mobile
W5586,1745,s7937,109,2025-04-11,Mobile
W5587,1186,s6104,160,2025-11-15,Tablet
W5588,768,s4912,93,2026-01-21,Laptop
W5589,311,s2151,48,2025-08-17,Laptop
W5590,801,s1028,101,2025-09-11,Laptop
W5591,1286,s646,106,2025-08-05,Tablet
W5592,1518,s8730,36,2026-02-03,TV
W5593,1133,s8481,102,2025-11-14,Mobile
W5594,844,s7889,72,2025-07-26,Mobile
W5595,133,s4661,28,2025-10-12,Laptop
W5596,366,s660,109,2025-05-01,Laptop
W5597,1212,s3612,45,2025-10-26,TV
W5598,1606,s2953,149,2025-05-01,TV
W5599,1840,s1102,154,2025-09-06,TV
W5600,1468,s6061,150,2026-01-13,Laptop
W5601,967,s5197,49,2025-06-01,Tablet
W5602,829,s2561,110,2025-08-30,Tablet
W5603,968,s1542,73,2025-12-15,Mobile
W5604,200,s4118,149,2025-12-07,TV
W5605,1096,s4415,143,2026-03-08,TV
W5606,1200,s7008,20,2025-03-30,Laptop
W5607,546,s1764,42,2025-11-27,TV
W5608,349,s4705,52,2025-04-25,TV
W5609,1389,s4358,170,2026-01-06,Laptop
W5610,1628,s2021,122,2025-05-10,Laptop
W5611,936,s1958,119,2026-01-14,Mobile
W5612,1209,s1842,149,2026-01-05,Laptop
W5613,1812,s2638,44,2025-04-23,TV
W5614,1474,s3942,144,2025-07-25,Tablet
W5615,375,s4406,177,2026-01-18,TV
W5616,1082,s2277,87,2025-10-05,TV
W5617,437,s2571,132,2025-06-04,Mobile
W5618,1351,s2505,175,2025-10-03,TV
W5619,742,s7506,120,2025-09-18,Laptop
W5620,1630,s3424,88,2025-06-15,Tablet
W5621,1113,s5304,109,2025-04-13,Tablet
W5622,1403,s1780,83,2025-04-02,Tablet
W5623,331,s6538,115,2025-06-20,Laptop
W5624,231,s805,170,2026-03-05,Mobile
W5625,1891,s7251,118,2025-04-25,Mobile
W5626,645,s1800,169,2025-12-06,TV
W5627,1162,s2948,130,2025-07-26,TV
W5628,331,s6837,118,2025-12-17,TV
W5629,1985,s7552,173,2025-05-16,Laptop
W5630,1324,s8682,88,2025-11-24,TV
W5631,1937,s2440,29,2025-04-17,Tablet
W5632,267,s6070,152,2026-01-23,Tablet
W5633,401,s112,116,2025-05-08,TV
W5634,1788,s4670,134,2026-02-02,Laptop
W5635,1404,s4101,114,2025-05-05,Laptop
W5636,950,s3820,158,2026-01-04,Mobile
W5637,944,s713,57,2025-10-12,Mobile
W5638,1280,s7249,41,2026-01-29,Tablet
W5639,1350,s5030,75,2025-12-30,Mobile
W5640,699,s2194,142,2025-11-07,Tablet
W5641,685,s4336,28,2026-03-08,Tablet
W5642,1147,s1260,118,2025-05-04,Mobile
W5643,427,s3193,36,2025-05-30,Tablet
W5644,1105,s759,60,2026-02-02,TV
W5645,770,s5005,166,2026-01-15,TV
W5646,1563,s5313,41,2026-02-04,TV
W5647,1803,s1120,49,2025-08-30,Mobile
W5648,1704,s1942,57,2025-09-27,Tablet
W5649,1189,s1681,29,2025-10-16,Laptop
W5650,596,s2581,16,2025-07-02,Tablet
W5651,93,s5014,87,2025-10-15,Mobile
W5652,249,s4534,43,2025-10-04,Laptop
W5653,1340,s6900,140,2025-07-23,Mobile
W5654,9,s8806,89,2025-03-31,Tablet
W5655,718,s4169,134,2025-03-22,Mobile
W5656,1328,s776,151,2025-07-27,TV
W5657,1865,s6398,108,2025-04-13,TV
